UUID,Price,Quantity,Date
34c99a85-e5ed-49ea-bd0c-3007a18e6437,45,30,Thu Jun 08 2023
c27a02bc-a35a-4b22-9c1a-2a1f8e7930d6,13,41,Thu May 11 2023
780fa934-862b-4d36-acad-d50fab38dc8f,44,37,Thu Sep 21 2023
9463feb2-5400-4c21-a717-a4ce1a863521,49,31,Sat Aug 12 2023
b28f4609-57dc-4651-ac71-8ae8a4e59aca,96,50,Sun Jul 17 2022
0f7a6e9b-9e4f-456e-bd92-a6c08f51422d,82,3,Sat Jun 24 2023
62d64450-8003-4913-8990-7e25b4d5f141,89,9,Sat Sep 23 2023
32d62da4-95ab-4696-aff9-fa4ebce354db,77,33,Tue Nov 29 2022
d311b6ca-a20f-42d3-b077-cb8075a3fe71,84,21,Wed Jan 17 2024
f56f763e-3972-4f23-8895-7e274fccbe34,20,25,Mon Jun 26 2023
1ce6a2cc-a1b2-4073-a563-2d1422f814b3,27,45,Fri Mar 10 2023
f4197ff4-898f-45f3-b2a9-b7441cfbf619,82,18,Mon Sep 25 2023
8a5e0b01-3512-4731-a402-5e26c55bdb1e,17,18,Tue Dec 13 2022
03d154e8-7daa-4aeb-8b50-24138fa63ad2,32,6,Fri Jun 23 2023
9b5dd367-57e1-4fd0-89e8-6367c69112e9,63,33,Sun Sep 04 2022
ed70ea58-c043-4a58-b6d5-79acf40c1c8c,46,35,Mon May 08 2023
2c003fb3-288c-48ca-b83f-3ee16a47bc31,30,46,Sat May 27 2023
29a3754a-ac4e-440c-8c2f-2193f1fbf22e,67,36,Sun Dec 25 2022
a829c619-b0aa-4b69-b945-d309e3925f4c,16,26,Sat Jun 24 2023
3718d2a6-0ac5-4ac8-b238-b2dd9a2c18b0,51,26,Wed Jun 22 2022
5daaa998-dbab-46bc-95fb-27ce6e03cc59,75,13,Thu Mar 16 2023
3939c4e4-bc4e-42d3-9b2d-09137d61472d,71,47,Sat Feb 04 2023
62217f61-c848-401f-9cea-1603810f9c2f,78,32,Thu Aug 25 2022
7f9589c5-ae62-4e4e-a3d6-55fbb506cf6d,62,13,Mon May 15 2023
4ce1fbce-5545-4088-95e7-53d43b6246ec,56,2,Mon Sep 05 2022
522386bc-2903-4a86-b863-3ec11a70e951,90,25,Sun Oct 15 2023
78828860-58bd-4279-b0dc-c15cf583ef8a,18,35,Fri Jan 13 2023
ea208cac-e8ce-4451-a037-326e919a4355,54,26,Tue Apr 19 2022
50e11eb9-d5db-4750-a92e-93d7f5030eb9,13,46,Thu Dec 29 2022
5b6472b8-1208-4c61-96e6-cc956acb76b7,28,4,Wed Apr 20 2022
f5d5270c-78b4-4ca8-8428-5a6f8ef41d26,34,2,Fri Jul 08 2022
60b7f4f2-2656-48ff-a7cd-4c51d65463e9,76,44,Tue Nov 22 2022
179e0759-5847-4a55-90df-292ee15f78f6,30,19,Sat Feb 03 2024
ef0ff5d4-5826-450e-9d62-5129e2c3dce5,76,39,Sat Dec 09 2023
0dc4c3e6-8742-4c53-92fc-8d46b8dbcb4b,64,21,Fri Oct 28 2022
bee44826-bce5-493f-ad45-a53c9d4e651c,70,19,Sun Jul 16 2023
9628ffd4-0da1-450f-b969-50a5d7228db3,32,25,Fri Jan 13 2023
a4c9e2a7-ca9d-4e6e-a991-54ad1624eab6,72,38,Sun Oct 16 2022
27812c56-7e5c-4189-9b77-0083af9fbef6,8,18,Tue Oct 18 2022
0660e9a2-b612-4ce1-8b1a-572f0cca81ad,100,19,Sun Oct 15 2023
2ac3830b-93ff-47d3-8b86-7cc815fcaa5e,14,30,Mon May 16 2022
421280cd-4e1c-41ba-809d-52a132cb34d7,12,34,Mon Nov 21 2022
758b10af-3554-40f7-84a7-bdd994209022,90,22,Mon Oct 02 2023
76c4e612-482e-403e-a3b4-838297d68a7e,55,49,Sat Dec 31 2022
4452645b-e9c2-4b2d-a57b-57c2d01f81e8,41,17,Wed Jan 25 2023
1b51d694-5c80-46fb-aa0e-20e86cd8168e,56,31,Fri Apr 21 2023
29aad904-4b0f-4ad4-8597-c77711e997cc,66,8,Tue Nov 29 2022
38f6ddc3-2034-4a55-9ae1-65c25fb38171,49,46,Sun Jan 21 2024
ce3f0723-c9e8-4141-be7a-5f84a5d510c5,32,14,Thu Sep 22 2022
f3ed5f8d-b5c7-4822-a4cb-c98f711c685b,98,44,Wed Jun 22 2022
8fcd1560-af3a-4159-a6a8-ae22415cabd6,73,38,Sat Mar 11 2023
5d8a51a7-d65c-4130-8bb5-e6bc36cb1ff5,13,5,Wed Aug 30 2023
f03bf3c6-8c3e-494e-ba4a-9a602264ba6c,51,32,Fri Nov 10 2023
37560ed2-47c1-47b3-86d5-6f1468ca77c5,44,11,Sun Jul 03 2022
4ddaf27b-492a-443a-9c6d-0e39787c7c58,41,37,Tue Oct 24 2023
2259f514-3289-41ef-bc1f-dffd0c3d2d55,41,6,Mon Mar 18 2024
d53e0bdf-b24d-42d7-b9b9-67c79169ada9,6,18,Mon Aug 22 2022
a806c32d-59bd-45ce-a870-54aba7e5bb23,10,30,Sun Apr 30 2023
65918121-8034-43b7-83b2-a1546d4f5d86,87,37,Mon Jul 25 2022
cc86219d-00d3-4ce9-939c-cd58c0966889,99,27,Mon Aug 07 2023
181311f5-f624-4284-8ef8-c77ccf57311c,99,41,Thu May 18 2023
bbe1eecb-3071-42b6-aace-1b47a2c81de2,23,16,Tue Jun 07 2022
443ee3a5-0b1d-4ff1-88b4-6ae6dbf7cec0,85,26,Tue May 02 2023
ca450378-fb51-4bec-b5cd-5c7bb81a0349,75,5,Sat Oct 07 2023
424bb1a0-26c5-4a94-9684-318cb6dd9429,32,7,Fri Jul 29 2022
18573428-cac1-42e9-92e8-2e9b4adc645a,69,27,Wed Apr 27 2022
9543542a-8f17-4dca-a9e1-12fe99745117,87,34,Wed Nov 01 2023
1a7cd1f4-0017-4ee7-a918-737302b3644a,57,18,Mon Feb 19 2024
366d4730-11e7-4d82-8591-406fabc668a7,96,32,Sat Aug 20 2022
0858d796-eea7-4506-8494-9c72f2c255e5,40,14,Fri Oct 13 2023
351e9191-c330-46f3-9cd6-b18d15b7a6cc,29,43,Sat May 13 2023
4370bdad-1b54-47b8-b7f1-c21076ab8f21,92,6,Sun Jul 23 2023
20027965-08e0-44eb-972e-d1d0be10c477,48,10,Sat Jul 09 2022
f1cc2187-6df5-40be-bab0-6908bdde6c4a,75,12,Thu Oct 19 2023
cae8cf6e-93ea-42ed-8ddc-a3c50b1b6ee8,14,8,Mon Jun 05 2023
bfb4e86b-0328-449a-b5bc-543cc7ec8356,16,45,Thu Feb 08 2024
30c1a7d1-5ef6-4f7d-bb1b-4032da8733ab,37,48,Tue Aug 08 2023
c33e36fb-8952-4556-b64e-43a18c965d28,56,50,Mon Jan 15 2024
d7ba5076-d926-4ae8-a2c5-da7732e14f0d,5,28,Tue Feb 14 2023
63793c8e-5767-4627-97f7-05661c755292,30,24,Mon Apr 24 2023
bbf60194-54ad-41e5-b41c-3d7c20c2e7e2,6,7,Thu Nov 10 2022
d5466ea8-f0d3-461d-b6e3-0ae758b515a7,5,30,Wed Sep 20 2023
205a028c-1704-42da-afc4-8c4f16b318d2,77,30,Thu Feb 23 2023
f11acf13-9d08-4af1-9a9b-62acaefd9c7c,78,36,Sat Jul 02 2022
e1111fea-dc54-45e8-bce8-c04483cbd107,16,37,Sun Apr 17 2022
f2650802-9935-474d-b370-c1a7b591ca78,44,5,Sat May 13 2023
a8fc5d33-4a10-457b-9247-2224281a0ae1,56,16,Thu Jun 29 2023
32facd9a-2ffa-46a0-bfb2-841208e2963c,57,21,Fri Feb 10 2023
ea72819a-44b9-41a5-93bf-548d00d05d41,86,29,Sat Jul 23 2022
2c883db0-f60c-4334-9d2b-c8090bce2e09,55,43,Thu Apr 14 2022
017e402f-3b95-4c23-91be-0c5b6fc51027,82,46,Wed Feb 21 2024
a59d3cf1-e1ac-42b4-b9c2-375e9e193082,36,1,Mon Dec 05 2022
76c7251e-bd53-4fe9-952e-f59daaf32a59,77,41,Mon Jul 18 2022
a163cf65-d8fe-49d6-90ba-85d3f63a86a1,18,37,Mon Dec 04 2023
1539c739-eb40-43c5-9f3c-d9189657f8af,90,35,Tue Sep 27 2022
a1216781-19c4-4ba8-b2fa-f8c59fb931b6,62,36,Sun Jun 19 2022
dd794d96-3314-4f9b-bd55-74738453534f,58,49,Sun Sep 10 2023
8019d6b2-6728-4d25-8ac9-840a8fa24eb5,4,3,Wed Sep 28 2022
da293db6-ad16-44d3-8a19-a6a509cae12b,48,28,Thu Apr 28 2022
eb533403-8640-4aff-87c1-20738c8f5966,65,17,Fri Nov 18 2022
cfccc809-1e1f-4a32-b2ac-3c4441a88997,47,35,Fri Apr 15 2022
ad1b7246-d293-4753-8cc7-647eaf445d62,61,48,Wed Aug 03 2022
b8663461-ee59-4c05-8224-3a79184fc719,7,46,Thu Aug 25 2022
b6af7b52-05b4-4bda-99e3-d2c04574a620,37,21,Sun May 29 2022
5ac42625-c864-4b1f-97da-7b3049922312,3,38,Sun Sep 17 2023
0adaafe2-fab4-4883-abd3-306befdd0ac6,69,20,Sat Jun 03 2023
9a69ac14-6398-410d-8c79-d660589c6306,37,12,Sat Jun 03 2023
04166ec3-3467-43ac-9b76-2743e5e64af0,95,10,Sun Jun 04 2023
dc8f5e82-98a8-456d-9357-0cc0955020d3,46,43,Mon Aug 21 2023
52909767-1ffb-4211-92eb-a33bc739828a,74,16,Wed Jan 25 2023
7775e26a-5350-4543-a39a-03a411015f61,31,24,Wed Nov 01 2023
542c4b50-c11f-4472-b38c-36430815df41,98,15,Thu Feb 23 2023
f2a91002-ac56-48b8-95e3-4e699a01f0bb,33,13,Thu Apr 13 2023
d6b13f7f-895c-4614-a2e8-262242d0225f,6,37,Sat Aug 26 2023
23d8a2b3-2b9e-4c18-9a23-5784978929c9,83,17,Sun Dec 25 2022
0b6cbaaa-db35-43ec-9a7f-f95a9e0afba0,88,36,Wed Jun 29 2022
676791d6-57dc-41c3-bbc4-a7ecd2331ab2,4,16,Sat Jun 24 2023
cc5d809a-3d9b-453a-aa90-bfedd9615482,76,27,Sat Jan 13 2024
4c571859-0d0e-4f18-93c4-b6decbd5dc59,64,5,Sun Nov 20 2022
179c6ae4-967b-4086-b600-b019b7b30a7d,41,42,Wed Aug 03 2022
a32083d1-e0f1-4733-8338-2e3a0a38c6be,100,4,Tue Sep 12 2023
425e7cd2-8f99-4c86-b9ff-b600332f0034,81,7,Fri Dec 23 2022
40f3e9ad-f30e-454e-a2ad-b55c54acac0d,1,41,Fri Nov 24 2023
9d758547-4e35-4c63-a0c7-2c0955a4f980,27,33,Sat Sep 24 2022
875b357f-359e-4bad-a9be-d2f04eba1601,98,49,Tue Aug 30 2022
f12e7ca2-cf4c-463d-bc0e-2781cdbe33da,64,13,Mon Mar 25 2024
cfc0fc37-186f-4b28-ba71-949542bae9ed,88,2,Wed Jun 15 2022
d00b53e2-a21c-4b17-9097-5d33ba730784,92,48,Wed Jun 22 2022
55b0463d-2555-45bd-873a-50ba5dea9663,8,38,Fri Feb 09 2024
8bf63fd7-55dc-4be7-9a81-a60dbc0e2c2a,99,7,Tue Jun 21 2022
a766515a-ba7e-4ba9-9a74-cfbcdcd0a00a,30,42,Sat Mar 25 2023
becb47b0-ba34-4110-aff2-a644213513a5,6,45,Fri May 05 2023
ce197610-6080-4666-a9b0-75bc461de120,35,37,Fri Feb 03 2023
47ded9a2-0268-4f83-8a06-dc7e6ad42921,75,26,Thu Feb 23 2023
6581aae1-5d04-4fc9-83d7-76044f603e7b,44,1,Mon Sep 05 2022
22e54d6f-d148-4167-a861-79571eabd00d,31,6,Wed Jun 07 2023
0a32cfc2-4a4a-4718-a835-e41ab97ffb2e,8,16,Sun Feb 25 2024
9e2aca78-ffe4-4b85-a49e-17718f726710,35,12,Mon Apr 18 2022
04e17773-34df-4ff4-84ec-3b4a17267eba,98,34,Sat Sep 23 2023
b796f0d2-0bb3-479a-94bf-cbcad52b9801,91,27,Mon Aug 14 2023
a4ea4f8a-469d-4983-904c-c53f311c056e,11,31,Tue Jun 20 2023
9d480570-433c-4be1-895a-289dfcc50256,62,48,Wed Mar 01 2023
9279acd5-5b95-4eab-9049-0f7e613a503f,83,37,Sun Feb 12 2023
3d64b904-6177-4aeb-8a2d-44026246ac39,20,34,Wed Mar 20 2024
a6a6a9ca-a95b-4dc1-aa03-35b5ce2b3408,46,46,Wed Sep 07 2022
efb95b30-1338-4d6e-93ba-91e2b25c42fa,47,47,Tue Nov 01 2022
01e530d0-af98-4830-aae4-3be5efe359c1,62,50,Mon Jul 31 2023
252f7054-1032-4a89-9aa9-206f1b051169,84,26,Thu Jun 29 2023
fc675faf-e43f-4e18-adfe-b0303177fcc3,78,36,Mon Mar 25 2024
e77ba6c3-6fd2-4b25-890e-975844733d60,5,2,Thu Jan 11 2024
6ee6289d-b649-47cc-bb1d-447e48fbd1b2,61,29,Tue Mar 12 2024
c22c160e-976d-4bf0-a9ce-3e0c37f8d229,50,47,Fri Jun 23 2023
778d2de3-4a1b-4943-b2da-b605cf98becb,65,24,Mon Sep 26 2022
598a12e8-e70d-44ad-b44c-1a78e79713eb,35,6,Sun Jan 14 2024
89fd29ed-f497-4b6c-9f70-f18217c8c6ac,25,11,Wed Oct 12 2022
c795094b-33d9-4887-9d7a-a0d03dd8220b,1,29,Sun Feb 19 2023
47b6d2a9-76e7-476a-bf63-15de02eed34a,25,39,Mon Oct 23 2023
d078f77e-2a7c-4fb8-9671-604155393d4e,53,19,Fri Nov 11 2022
c33dfed2-a399-4687-aaaf-3296408add1b,93,15,Thu Jan 18 2024
2a003647-0124-4307-8f0a-b0cdf7e4f7d3,7,21,Thu Apr 06 2023
78d9044e-f39e-4d42-977d-0028a2d8aa3a,58,17,Thu Jun 09 2022
45e22bef-8096-4ea6-86ee-6ecea15752da,15,25,Mon Sep 05 2022
89e84884-0d7a-469b-9e95-f8e897613fd5,33,13,Fri Aug 05 2022
beb13abe-cd6d-4e7f-8870-f4ab632de44b,41,42,Mon Jan 09 2023
4f8196e3-3bca-4773-8ef7-225987a407e2,46,27,Tue Feb 21 2023
5b07e147-b254-4163-9d18-614bbe43511e,38,10,Thu Jul 07 2022
a8f44c0c-6158-4ec5-b52c-6951296323f7,81,13,Tue Jul 18 2023
0c6a87fe-793d-4078-be32-1fe7d4bfefbe,28,21,Fri Oct 07 2022
fb125f40-21cb-4f3c-bf59-ac40f4406d35,36,4,Tue Jun 28 2022
8bb087a2-e428-4b31-b26d-888c1a07cd68,49,14,Thu Mar 14 2024
1171e112-4028-47e2-b808-8d425e716c83,38,17,Mon Apr 10 2023
36895a66-022a-4658-8682-73e940cbdc2d,93,40,Tue Nov 22 2022
0021b658-2dec-4060-bb31-cd1817a80ecf,15,27,Thu Mar 16 2023
1fa72b65-f64f-4556-ae9e-8ece0bd15cd0,89,11,Sun Jul 03 2022
90c34f6b-4516-468e-8e14-42cf9c4a9188,50,26,Mon Jan 16 2023
70966795-040c-473c-ba4f-995763dd1217,71,47,Fri Oct 27 2023
1b2fdad4-1830-4c72-b528-be3d78108d07,46,28,Mon Jul 11 2022
9fc9b89f-f86f-446e-9abe-bb936995fe07,41,33,Fri Feb 17 2023
456d0708-83eb-4c01-81b7-07eb919c848b,35,1,Fri Aug 18 2023
3fc76bf5-2726-4f76-a1d8-a5fe32e33b59,94,45,Mon Oct 23 2023
1be65d4d-d6cf-4fbc-95f0-54c463ff3995,73,25,Wed Jan 25 2023
4ce02212-70ec-41ac-8b03-99f337c9faf0,53,38,Mon Sep 12 2022
5777cf02-b60a-4cc1-a53b-57425a5dbab7,14,24,Thu May 25 2023
b4fee8bb-bbad-4c58-b951-467a3b9a8ab9,89,29,Thu May 12 2022
e89ce42d-3b95-4f72-ba65-9b17c70d3e90,86,11,Sun Oct 30 2022
7d270d35-f1ae-4992-835e-7bf734a26fb9,85,21,Sat Dec 24 2022
85c453d8-02ee-41a9-bb8a-c06595a690db,91,46,Sat May 14 2022
1bb5bd9e-69e4-40e1-a372-6c14b2bcad00,93,19,Wed Apr 05 2023
b0549093-4468-4d8f-ac4f-c2692532c751,57,3,Mon Jul 24 2023
f2174383-d1d4-4d7c-8c56-97883cd12da8,23,50,Sun Dec 24 2023
b80d41e3-e20b-4eb9-8c23-75c8f97dfbcf,4,24,Wed Jul 20 2022
35732b62-7374-4f84-b964-977fac870951,26,3,Mon Jul 31 2023
365b7855-e291-4799-a14b-de94499f5810,8,19,Sat Feb 25 2023
74d2a94b-901d-46ca-95f4-3b00f5b2d7dc,83,44,Wed Feb 07 2024
97f74a08-eb6e-4b51-a938-eb3ec5c10eec,71,31,Fri Apr 21 2023
563661f1-e431-4b54-9f3d-2baf43617362,82,33,Sun Jul 30 2023
2d142d73-be48-4250-95fe-3c540ad1362f,4,44,Thu Sep 15 2022
d258aeac-147e-42ac-bd9f-e3b98a699f9f,48,44,Sat Nov 19 2022
446622b1-9a13-44a3-bf66-a8c812a9b87b,79,14,Sat May 06 2023
eb04156c-9706-405c-b7ea-a053b4d7ee95,78,47,Sat Jan 06 2024
d9d0894e-1b8c-473e-a179-631bec2bd1e3,36,9,Wed Jan 11 2023
d1922c09-a584-4994-86a7-defaa491d61a,48,8,Thu Dec 29 2022
a8d1fc55-4f4c-4198-94d1-0d9eee441842,55,20,Sat Apr 15 2023
4288665f-9b2b-4f65-9a7f-2fa59c91acb9,72,13,Wed Jan 31 2024
581dab82-f385-404b-9433-026cf8dd5b3c,9,45,Wed Apr 06 2022
21dcaa48-dc41-4634-8ee1-6ef3446094db,89,13,Mon Aug 22 2022
c8a288ce-1340-4031-86da-fe2bbac5545e,80,35,Fri Sep 16 2022
9abd0973-72f8-4a68-9829-bc04da750cbb,71,17,Sun Jul 31 2022
4ae7fc05-e882-4b1e-88a7-b72d3953dd64,10,2,Wed Jul 05 2023
e2fcd99a-af01-414d-9ea4-deb453f74fd2,21,3,Thu Nov 03 2022
c5b1f5bd-ee45-4ae7-bae9-7f1d0836ccbf,17,14,Tue Dec 26 2023
9add1cdb-713c-472a-a7e3-0cd07fa8dbc1,99,7,Sun Sep 18 2022
d214fb8f-9832-4043-8218-4e14a59ebdca,87,25,Tue May 17 2022
aa982926-4ce4-49b1-bc83-a0e4c387b9a2,17,50,Thu Jun 22 2023
11dc3cf9-c13b-4b73-8e14-d015cd44d120,87,4,Mon Aug 21 2023
2fe2a661-8505-4e5f-a889-db65bac2473a,75,33,Wed Mar 08 2023
55992cc4-c565-4414-adca-765c17b523d0,16,32,Fri Feb 24 2023
e6de007e-ad87-4897-8393-0a4c504a621c,22,28,Wed Jul 13 2022
a5acc8f5-14a0-4b5f-b497-beeb0db69099,35,22,Wed Dec 14 2022
aaa848cf-c883-4ade-81af-cd9890a68978,6,5,Mon Jul 03 2023
f5251ae4-f28f-490d-9599-82009b014924,65,33,Thu Sep 28 2023
a7f184b4-c222-43bb-944b-2b974ba07e0c,25,45,Fri Feb 24 2023
63aa24e3-6dd6-45d1-97a8-6af15d8ac79f,31,12,Tue Dec 05 2023
9442a9c9-fd17-44e8-beb2-2867fd29eb40,40,12,Tue Feb 20 2024
dfd5e9ca-e865-49dc-bf52-30e2bf2e781a,55,29,Mon Apr 17 2023
3c5a27ef-cf6a-4b8b-b997-15fa7513d550,4,11,Sat Jan 20 2024
b6debd4a-2a83-42bc-a093-7b485ab4a04a,8,19,Tue Jul 12 2022
6b363424-f7ad-41fa-b76a-9e36ecd158d0,13,5,Sun May 08 2022
6f9ee16c-95f1-4973-81bc-ef71e1f08bfd,87,12,Mon Nov 13 2023
cd2b847b-a501-4e85-9552-e7c009c6f3f2,68,21,Thu Jul 06 2023
95f23801-3e7b-4747-a6a5-96b0a50d3eff,9,21,Wed Nov 09 2022
9982aa85-a022-4fa4-9c76-3683f65348fb,19,19,Tue Oct 03 2023
0111147e-ffb1-45ee-acae-9b92dc45484e,68,41,Wed Aug 24 2022
7d0febe7-26fe-4f40-a6b2-105218e6048a,80,33,Wed Apr 20 2022
edea0bf3-3a43-4cdd-a8a3-875079f7c7fa,76,42,Mon Dec 04 2023
d990ece8-0cc2-407e-8f9a-db14810afdd6,90,19,Mon Apr 24 2023
590bd362-2484-482a-b207-e4ab0addbbbc,73,7,Thu Nov 23 2023
8a378f60-08c4-4a48-a440-190ec457323e,32,12,Tue Jan 10 2023
541db747-b93d-4f73-96fd-17869601e290,42,14,Sat Jun 11 2022
e064b713-bdbb-43d1-bdcb-4fe9da842a1b,97,3,Sun Jul 16 2023
2169597d-26b6-4431-81f8-907f8f4f2432,27,11,Tue Jan 10 2023
bdca4d76-6947-4491-a753-5732c20d2dba,21,46,Wed Jan 17 2024
b0683dcc-c809-41b4-b665-221bcc939ca7,23,41,Wed May 25 2022
58a53ec5-a9c5-4350-a324-366788588eca,60,45,Mon Jan 22 2024
29202443-96d5-4d82-a890-ea70f3551f82,71,1,Sat Apr 22 2023
07f0ee62-d4b0-4521-a128-31856d76e5b3,99,19,Fri Apr 22 2022
e7ce812b-c734-48a5-baa4-4a5b6a851103,41,9,Sun Aug 20 2023
fd46ee62-5354-4cbd-8929-cd6aa53434fc,28,45,Mon Jun 26 2023
588d3c08-c6a9-40a5-b2f4-5d00286ea172,90,31,Fri Feb 24 2023
47bd8481-3244-4d08-98f9-710a8b68faa5,81,21,Thu Feb 08 2024
9d0dd972-3d20-4877-ab2d-ab3a039218fb,73,8,Mon Jan 22 2024
122b7548-a34a-46ca-8879-56de203fd07c,81,22,Tue Aug 16 2022
6da09bb0-7b58-45ea-8b39-b62afe2dfddd,29,8,Sun Apr 02 2023
2b00c341-59c8-4eba-8a4f-fc204a1cb226,94,33,Thu Oct 13 2022
1659d9d5-77ae-44e6-b71e-86c2f858fb3d,17,50,Sat Jan 28 2023
f33b4ab8-6557-4c56-aea3-936bb28193e3,7,30,Sun Aug 21 2022
15a4e048-a122-4505-a8f9-2736353e777a,65,35,Wed Oct 18 2023
4935a33a-1ee9-4851-a0ef-d4b2314849ba,46,32,Wed Nov 16 2022
125f492c-1bc2-42b5-9296-98152b28a348,9,49,Sat Mar 16 2024
e4642f88-82bc-4275-9e28-24ab7fe2c6b2,7,8,Mon Mar 25 2024
2d964f75-02d9-4ea6-a10f-bcefb3a02faa,58,10,Sat Mar 23 2024
6c7fbba1-fd92-475c-ac23-d46d6db62201,64,34,Wed May 31 2023
ca708fdd-022c-475e-aef7-3c96d34fc21f,79,39,Tue Jun 28 2022
42e4b3b1-4ef0-4258-b364-2d151069ffed,31,28,Wed Dec 14 2022
6d289984-2a99-4f11-8d86-40ebde67620e,17,23,Tue Aug 09 2022
f2b0bc29-8661-4563-a7aa-f9d44407ee7c,53,34,Tue Mar 19 2024
0ecbf368-bdfb-46e8-ad97-fb845fb2ff00,70,39,Fri Aug 12 2022
865990e9-71c9-4912-abdf-3c511dee958e,99,8,Sun Aug 07 2022
234a02b3-4bc9-4974-905a-9ce301911de3,24,40,Sat Jul 09 2022
e12fe0f9-b60c-457a-9ef4-177e680b8b6e,5,10,Fri Apr 22 2022
0ead8a08-8ce0-4b89-a4dd-caea434af73b,69,20,Thu Jul 13 2023
b45e41d9-b5d8-4817-8888-d8cd052caa2c,62,14,Thu Mar 21 2024
d3e00030-6787-43e3-9165-1fdec348d3fd,15,20,Sat Apr 01 2023
5ab1e3a7-e312-484c-bf42-ae1b0c2b525c,25,33,Wed Aug 16 2023
c5a8779f-adf8-4486-aa24-7f7a1f927397,6,2,Sun Jan 28 2024
0da057d6-1e39-4eb3-a5ed-9f87049d8892,45,18,Thu Apr 06 2023
a32d7182-c572-4a62-8df9-57d93c3d7216,72,33,Sat Jul 08 2023
f085e569-2415-4399-93c1-0fae68345b68,84,21,Thu Jul 20 2023
6fbc95c7-4c10-474c-bab6-86d8a44f1dab,83,34,Fri Nov 25 2022
d5959d58-33d0-4553-94b3-c9627d1fc3d9,35,3,Sat Jul 16 2022
6546e9bc-2e83-4325-8427-ff18d4ec05c6,90,28,Fri Oct 20 2023
cbc96b43-0cab-422e-bfb8-2e9704de0f70,99,34,Tue May 24 2022
6d1752ae-0c47-4faf-9c18-53271ddafdeb,42,12,Sat Feb 25 2023
74a217ff-dbf5-4043-9694-3cf087fde731,40,22,Sun Feb 11 2024
31bf70c5-42b4-4546-ba1c-26a970f7aaa0,47,17,Sat Mar 04 2023
8207fe8c-bf8e-4b1c-a5b1-68240d81e476,35,12,Thu Jan 05 2023
448b4100-da17-44e3-b047-f308e9e4d55f,55,23,Mon Jun 06 2022
440d79a4-96b3-4ea1-9807-e8114ce157a1,82,30,Fri Apr 07 2023
3d02cd0d-2f9b-49e3-a106-da1fdf928f6e,23,36,Fri Apr 29 2022
5c96f81d-0b05-4754-90de-01e7040bca2b,41,12,Mon Nov 21 2022
b41d7d1f-a87a-4440-8315-ccb6ec2fbcd7,75,12,Fri Nov 11 2022
75983171-eb52-40b4-8a87-7537bd038f78,47,49,Wed Jun 14 2023
f82ab03b-3307-423a-89dc-49acffcd0740,38,24,Sat Jan 21 2023
12a219d8-b267-4bad-84f6-aaa289180237,93,50,Sat Jun 24 2023
0cb9c4c0-d1e3-4078-978d-e1c3d7ccac60,44,47,Mon Jul 17 2023
ea5de7d3-0378-4816-8e2c-0e54324fee04,55,16,Tue Mar 26 2024
bd40f0ac-9607-44c8-b30c-0ec11defb748,80,29,Wed Jan 24 2024
ce6e37e3-cc0d-40c7-af37-bc55888ade70,26,15,Sat Feb 18 2023
1e1d7638-69fd-46c2-b3e6-2ddf9d331365,41,29,Wed May 11 2022
47de85f4-ac93-4162-88a6-6f7583a83792,50,50,Sun Aug 07 2022
9c3d15e8-68b0-440c-8242-681aaf2b47cc,18,22,Wed May 31 2023
191446c3-fa84-4114-9818-579b4f1dd18d,4,46,Mon Jul 10 2023
4f594644-6eee-4da3-9302-873477836f16,89,46,Wed May 11 2022
1c4a9c9a-92c9-48a5-a3c1-18e1173ac0ba,72,30,Tue May 31 2022
ac699858-13a4-4a0c-9461-95b85a698d6b,76,35,Tue Apr 04 2023
65d11803-b6c0-4ef1-af75-9b6f2bf37efe,40,29,Mon Mar 04 2024
6c774e62-94a7-4d31-92ae-52e52f81c67c,44,25,Wed Aug 17 2022
f82f3be5-5ac6-4e04-b500-8848d5efba32,29,18,Wed Dec 06 2023
b207760a-daf1-48f8-94c3-5ac788c75bcb,71,12,Thu Jul 21 2022
126a93a4-3800-49fc-ae48-69f86f19e126,21,35,Sun Apr 16 2023
f776e8d1-57c7-4160-8af8-5d7680baf961,50,21,Thu Dec 08 2022
99683c7b-2f20-4b33-bf2f-a6646fe4f17a,21,35,Thu Nov 17 2022
4d78372c-7644-4b9f-b6ca-dbab33accae7,25,35,Wed Oct 26 2022
a97b9211-46a7-48d6-9867-de3d16f415da,53,31,Mon Dec 19 2022
f7fe3214-84ae-4fe8-9782-f46370119475,59,41,Fri Jun 30 2023
deeb3ea8-7d69-4518-9a58-3d0af863d758,74,42,Sat Sep 02 2023
e632b27e-243a-4a19-b2eb-bb9401da183c,14,45,Thu Oct 26 2023
5b11b792-10db-442e-a9b4-6fa7ccbe2a3e,57,28,Wed Jun 29 2022
cd1e238d-37c8-4868-876e-ee5fabc2a7a8,28,28,Sat Mar 25 2023
b2e268b6-c756-4b70-83e8-f12aed1981f0,72,35,Fri Aug 11 2023
89e3b405-70c9-4548-8f5d-504544e776e0,97,43,Sat Aug 19 2023
b695731a-496b-4d42-b9d8-8b18345a342b,66,14,Sat Jul 02 2022
f673d117-4198-4a59-8f80-79ddcef04117,45,2,Mon Jan 23 2023
22f4d548-a09d-4d21-b8ad-7ec1c8d02bd8,58,48,Thu Mar 23 2023
a97cc3b9-1785-4118-9c93-891b40057d00,21,47,Thu Feb 29 2024
